area_code,ST,STATE,occupation_code,occupation_title,GROUP,employment,employment_rse,JOBS_1000,mean_wage_hourly,mean_wage_annual,mean_wage_rse,pct10_wage_hourly,pct25_wage_hourly,median_wage_hourly,pct75_wage_hourly,pct90_wage_hourly,pct10_wage_annual,pct25_wage_annual,median_wage_annual,pct75_wage_annual,pct90_wage_annual,ANNUAL,HOURLY,year,state,occupation_code_original,LOC QUOTIENT,LOC_Q,OCC_GROUP,area_title,AREA_TYPE,industry_code,industry_title,industry_group,OWN_CODE,occupation_group,LOC_QUOTIENT,PCT_TOTAL,state_code,PCT_RPT,mean_wage_annual_growth,median_wage_annual_growth,pct10_wage_annual_growth,pct25_wage_annual_growth,pct75_wage_annual_growth,pct90_wage_annual_growth,mean_wage_annual_cagr,median_wage_annual_cagr,pct10_wage_annual_cagr,pct25_wage_annual_cagr,pct90_wage_annual_cagr,pct75_wage_annual_cagr
15,HI,Hawaii,39-4021,Funeral Attendants,,80.0,20.7,0.141,11.62,24160.0,3.9,8.21,9.48,10.94,13.26,16.4,17080.0,19720.0,22760.0,27580.0,80.0,,,2012,HI,39-4021,,0.58,detailed,,,,,,,,,,,,-0.06826070188970301,-0.02107526881720434,-0.010428736964078755,-0.016458852867830442,-0.04896551724137932,0.1428571428571428,0.010995786336098545,0.015033631489707933,0.026190585826614043,0.022187319366110625,0.050756638653219444,0.005390422604520939
15,HI,Hawaii,39-4021,Funeral Attendants,,70.0,19.1,0.119,11.74,24420.0,3.6,8.49,9.62,10.87,13.35,16.55,17660.0,20010.0,22600.0,27760.0,70.0,,,2013,HI,39-4021,,0.47,detailed,,,,,,,,,,,,0.010761589403973426,-0.007029876977152849,0.033957845433255196,0.014705882352941124,0.006526468455402501,-0.125,0.010995786336098545,0.015033631489707933,0.026190585826614043,0.022187319366110625,0.050756638653219444,0.005390422604520939
15,HI,Hawaii,39-4021,Funeral Attendants,,60.0,28.6,0.095,11.09,23070.0,3.5,8.38,9.54,10.69,12.29,14.98,17420.0,19850.0,22230.0,25560.0,60.0,,,2014,HI,39-4021,,0.37,detailed,,,,,,,,,,,,-0.055282555282555323,-0.01637168141592915,-0.013590033975084959,-0.007996001999000524,-0.07925072046109505,-0.1428571428571429,0.010995786336098545,0.015033631489707933,0.026190585826614043,0.022187319366110625,0.050756638653219444,0.005390422604520939
15,HI,Hawaii,39-4021,Funeral Attendants,,,,,12.71,26430.0,2.7,10.11,10.49,11.69,14.28,17.38,21020.0,21820.0,24310.0,29710.0,,,,2018,HI,39-4021,,,detailed,,,,,,,,,,,,0.14564369310793235,0.0935672514619883,0.20665901262916186,0.09924433249370268,0.16236306729264482,,0.010995786336098545,0.015033631489707933,0.026190585826614043,0.022187319366110625,0.050756638653219444,0.005390422604520939
15,,,39-4021,Funeral Attendants,,,,,15.08,31360.0,8.9,10.54,11.21,13.12,17.96,23.24,21920.0,23310.0,27290.0,37360.0,,,,2019,HI,39-4021,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,,,,,0.18653045781309108,0.12258329905388732,0.04281636536631783,0.0682859761686525,0.25748906092224844,,0.010995786336098545,0.015033631489707933,0.026190585826614043,0.022187319366110625,0.050756638653219444,0.005390422604520939
15,,,39-4021,Funeral Attendants,,80.0,28.0,0.138,17.83,37080.0,12.0,11.18,12.87,17.24,21.8,26.87,23260.0,26760.0,35860.0,45350.0,80.0,,,2020,HI,39-4021,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.59,,HI,,0.18239795918367352,0.31403444485159393,0.06113138686131392,0.14800514800514808,0.21386509635974305,,0.010995786336098545,0.015033631489707933,0.026190585826614043,0.022187319366110625,0.050756638653219444,0.005390422604520939
15,,,39-4021,Funeral Attendants,,140.0,21.9,0.247,17.56,36520.0,8.8,13.88,14.29,17.22,17.68,21.6,28860.0,29710.0,35810.0,36780.0,140.0,,,2021,HI,39-4021,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,1.07,,HI,,-0.015102481121898603,-0.0013943112102621225,0.24075666380051586,0.11023916292974589,-0.18897464167585443,0.75,0.010995786336098545,0.015033631489707933,0.026190585826614043,0.022187319366110625,0.050756638653219444,0.005390422604520939
15,,,39-4021,Funeral Attendants,,140.0,8.4,0.238,18.18,37800.0,2.2,14.14,14.58,17.47,20.84,21.83,29420.0,30320.0,36340.0,43350.0,140.0,,,2022,HI,39-4021,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,1.07,,HI,,0.035049288061336226,0.014800335101926798,0.01940401940401948,0.0205318074722316,0.1786296900489397,0.0,0.010995786336098545,0.015033631489707933,0.026190585826614043,0.022187319366110625,0.050756638653219444,0.005390422604520939
15,,,39-4021,Funeral Attendants,,80.0,40.9,0.136,16.02,33320.0,5.0,14.75,14.9,14.92,16.98,20.58,30690.0,31000.0,31030.0,35310.0,80.0,,,2023,HI,39-4021,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.64,,HI,,-0.11851851851851847,-0.14611997798569065,0.04316791298436429,0.02242744063324542,-0.18546712802768162,-0.4285714285714286,0.010995786336098545,0.015033631489707933,0.026190585826614043,0.022187319366110625,0.050756638653219444,0.005390422604520939
15,HI,Hawaii,39-4031,"Morticians, Undertakers, and Funeral Directors",,50.0,23.1,0.091,21.94,45630.0,8.5,12.08,13.59,19.0,28.1,33.77,25130.0,28270.0,39530.0,58450.0,50.0,,,2012,HI,39-4031,,0.52,detailed,,,,,,,,,,,,,,,,,,-0.017871117183074547,-0.013844177548108072,-0.0006168831088076976,0.014665232151518603,0.09074906609926159,-0.022962005519796436
15,HI,Hawaii,39-4031,"Morticians, Undertakers, and Funeral Directors",,40.0,17.7,0.07,19.2,39940.0,7.7,11.76,12.89,15.15,25.6,33.77,24470.0,26810.0,31520.0,53260.0,40.0,,,2013,HI,39-4031,,0.38,detailed,,,,,,,,,,,,-0.12469866316020162,-0.2026309132304579,-0.02626343016315158,-0.05164485320127343,-0.08879384088964926,-0.19999999999999996,-0.017871117183074547,-0.013844177548108072,-0.0006168831088076976,0.014665232151518603,0.09074906609926159,-0.022962005519796436
15,HI,Hawaii,39-4031,"Morticians, Undertakers, and Funeral Directors",,50.0,27.9,0.075,18.17,37780.0,3.6,11.64,12.73,14.47,24.38,34.1,24210.0,26470.0,30100.0,50720.0,50.0,,,2014,HI,39-4031,,0.4,detailed,,,,,,,,,,,,-0.05408112168252377,-0.04505076142131981,-0.010625255414793644,-0.012681835136143182,-0.04769057453999248,0.25,-0.017871117183074547,-0.013844177548108072,-0.0006168831088076976,0.014665232151518603,0.09074906609926159,-0.022962005519796436
15,HI,Hawaii,39-4031,"Morticians, Undertakers, and Funeral Directors",,,,,19.02,39550.0,4.8,12.36,13.27,14.79,26.43,30.62,25710.0,27610.0,30770.0,54980.0,,,,2015,HI,39-4031,,,detailed,,,,,,,,,,,,0.046850185283218604,0.022259136212624542,0.061957868649318515,0.04306762372497164,0.08399053627760256,,-0.017871117183074547,-0.013844177548108072,-0.0006168831088076976,0.014665232151518603,0.09074906609926159,-0.022962005519796436
15,HI,Hawaii,39-4031,"Morticians, Undertakers, and Funeral Directors",,,,,21.34,44380.0,6.7,12.88,14.08,17.99,29.05,34.87,26790.0,29280.0,37420.0,60420.0,,,,2016,HI,39-4031,,,detailed,,,,,,,,,,,,0.12212389380530975,0.21611959701007466,0.04200700116686118,0.06048533140166601,0.09894507093488536,,-0.017871117183074547,-0.013844177548108072,-0.0006168831088076976,0.014665232151518603,0.09074906609926159,-0.022962005519796436
15,HI,Hawaii,39-4031,"Morticians, Undertakers, and Funeral Directors",,40.0,22.9,0.059,19.3,40140.0,5.3,10.78,15.21,17.14,19.25,36.21,22420.0,31630.0,35650.0,40050.0,40.0,,,2018,HI,39-4031,,0.33,detailed,,,,,,,,,,,,-0.09553853086976116,-0.047300908605024006,-0.16312056737588654,0.08025956284153013,-0.3371400198609732,,-0.017871117183074547,-0.013844177548108072,-0.0006168831088076976,0.014665232151518603,0.09074906609926159,-0.022962005519796436
15,,,39-4031,"Morticians, Undertakers, and Funeral Arrangers",,40.0,13.2,0.065,21.43,44570.0,8.9,11.5,16.14,18.5,27.63,36.22,23910.0,33560.0,38470.0,57480.0,40.0,,,2019,HI,39-4031,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.37,,,,0.11036372695565522,0.07910238429172511,0.06645851917930412,0.06101802086626629,0.4352059925093632,0.0,-0.017871117183074547,-0.013844177548108072,-0.0006168831088076976,0.014665232151518603,0.09074906609926159,-0.022962005519796436
15,,,39-4031,"Morticians, Undertakers, and Funeral Arrangers",,80.0,38.1,0.146,18.19,37830.0,15.1,10.66,11.21,12.13,21.17,34.53,22180.0,23320.0,25220.0,44030.0,80.0,,,2020,HI,39-4031,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.82,,HI,,-0.15122279560242313,-0.3444242266701326,-0.07235466332078633,-0.30512514898688914,-0.23399443284620736,1.0,-0.017871117183074547,-0.013844177548108072,-0.0006168831088076976,0.014665232151518603,0.09074906609926159,-0.022962005519796436
15,,,39-4031,"Morticians, Undertakers, and Funeral Arrangers",,90.0,11.6,0.164,25.63,53310.0,13.2,11.76,16.09,22.68,35.31,38.41,24460.0,33460.0,47180.0,73430.0,90.0,,,2021,HI,39-4031,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.93,,HI,,0.4091990483743062,0.8707375099127677,0.1027953110910731,0.434819897084048,0.6677265500794913,0.125,-0.017871117183074547,-0.013844177548108072,-0.0006168831088076976,0.014665232151518603,0.09074906609926159,-0.022962005519796436
15,,,39-4031,"Morticians, Undertakers, and Funeral Arrangers",,110.0,6.9,0.193,27.17,56520.0,3.2,12.77,18.22,23.21,35.19,43.57,26570.0,37900.0,48270.0,73190.0,110.0,,,2022,HI,39-4031,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,1.19,,HI,,0.06021384355655601,0.0231030097498941,0.0862632869991824,0.13269575612671858,-0.003268418902355963,0.22222222222222232,-0.017871117183074547,-0.013844177548108072,-0.0006168831088076976,0.014665232151518603,0.09074906609926159,-0.022962005519796436
15,,,39-4031,"Morticians, Undertakers, and Funeral Arrangers",,130.0,18.6,0.214,17.99,37420.0,27.1,12.0,15.95,16.31,21.77,22.14,24960.0,33180.0,33910.0,45270.0,130.0,,,2023,HI,39-4031,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,1.34,,HI,,-0.33793347487615,-0.29749326703956913,-0.060594655626646565,-0.12453825857519785,-0.3814728788085804,0.18181818181818188,-0.017871117183074547,-0.013844177548108072,-0.0006168831088076976,0.014665232151518603,0.09074906609926159,-0.022962005519796436
15,HI,Hawaii,39-4831,"Funeral Service Managers, Directors, Morticians, and Undertakers",,90.0,47.0,0.151,21.99,45730.0,24.1,11.01,12.76,15.49,25.62,30.49,22910.0,26530.0,32220.0,53300.0,90.0,,,2010,HI,39-4831,0.704,,,,,,,,,,,,,,,,,,,,0.01574458779794452,0.10273122284295466,0.05281536446966384,0.038823972860912104,0.0,0.023639774859287144
15,HI,Hawaii,39-4831,"Funeral Service Managers, Directors, Morticians, and Undertakers",,90.0,25.3,0.151,22.33,46450.0,17.5,11.6,13.25,17.08,26.23,32.69,24120.0,27560.0,35530.0,54560.0,90.0,,,2011,HI,39-4831,,0.65,,,,,,,,,,,,,0.01574458779794452,0.10273122284295466,0.05281536446966384,0.038823972860912104,0.023639774859287144,0.0,0.01574458779794452,0.10273122284295466,0.05281536446966384,0.038823972860912104,0.0,0.023639774859287144
15,HI,Hawaii,39-5011,Barbers,,,,,16.19,33670.0,14.8,7.83,8.98,14.74,19.76,29.26,16280.0,18680.0,30670.0,41100.0,,,,2009,HI,39-5011,,,,,,,,,,,,,,,,,,,,,-0.009615789812969733,-0.0028468102271382856,0.04329945638794608,0.033101733522830745,,-0.023479627447214768
15,,,39-5011,Barbers,,70.0,36.4,0.114,14.14,29410.0,3.4,14.17,14.17,14.17,14.17,14.17,29470.0,29470.0,29470.0,29470.0,70.0,,,2023,HI,39-5011,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,1.08,,HI,,-0.12652212652212658,-0.039126181936745996,0.8101965601965602,0.5776231263383298,-0.28296836982968365,,-0.009615789812969733,-0.0028468102271382856,0.04329945638794608,0.033101733522830745,,-0.023479627447214768
15,HI,Hawaii,39-5012,"Hairdressers, hairstylists, and cosmetologists",,1160.0,16.0,1.969,18.94,39390.0,8.9,7.78,8.82,14.52,23.25,38.48,16190.0,18340.0,30200.0,48350.0,1160.0,,,2009,HI,39-5012,,,,,,,,,,,,,,,,,,,,,0.00457611843323269,-0.0036571031913835705,0.031403045502199634,0.027765140540480182,-0.00709115547354755,0.014749566907705791
15,HI,Hawaii,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",,1110.0,16.8,1.933,16.58,34490.0,5.8,8.21,9.64,13.25,19.46,28.51,17080.0,20040.0,27570.0,40470.0,1110.0,,,2010,HI,39-5012,0.703,,,,,,,,,,,,,,-0.12439705509012444,-0.08708609271523182,0.054972205064854895,0.09269356597600864,-0.16297828335056874,-0.0431034482758621,0.00457611843323269,-0.0036571031913835705,0.031403045502199634,0.027765140540480182,-0.00709115547354755,0.014749566907705791
15,HI,Hawaii,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",,1040.0,16.0,1.8,16.67,34670.0,6.0,8.62,10.21,13.51,18.52,28.58,17920.0,21230.0,28100.0,38530.0,1040.0,,,2011,HI,39-5012,,0.65,,,,,,,,,,,,,0.0052189040301535705,0.019223793978962567,0.049180327868852514,0.05938123752495006,-0.04793674326661723,-0.06306306306306309,0.00457611843323269,-0.0036571031913835705,0.031403045502199634,0.027765140540480182,-0.00709115547354755,0.014749566907705791
15,HI,Hawaii,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",,860.0,21.5,1.463,17.16,35690.0,6.1,10.05,11.41,14.7,18.85,26.8,20910.0,23740.0,30580.0,39200.0,860.0,,,2012,HI,39-5012,,0.54,detailed,,,,,,,,,,,,0.029420248053071862,0.08825622775800701,0.1668526785714286,0.11822892133772966,0.01738904749545811,-0.17307692307692313,0.00457611843323269,-0.0036571031913835705,0.031403045502199634,0.027765140540480182,-0.00709115547354755,0.014749566907705791
15,HI,Hawaii,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",,810.0,23.0,1.347,17.35,36080.0,10.0,8.28,10.1,14.19,19.14,27.81,17220.0,21000.0,29520.0,39820.0,810.0,,,2013,HI,39-5012,,0.51,detailed,,,,,,,,,,,,0.010927430652843961,-0.03466317854807066,-0.17647058823529416,-0.11541701769165968,0.015816326530612157,-0.05813953488372092,0.00457611843323269,-0.0036571031913835705,0.031403045502199634,0.027765140540480182,-0.00709115547354755,0.014749566907705791
15,HI,Hawaii,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",,900.0,24.2,1.474,18.81,39130.0,7.9,8.58,11.42,15.83,22.38,29.29,17850.0,23740.0,32920.0,46550.0,900.0,,,2014,HI,39-5012,,0.58,detailed,,,,,,,,,,,,0.08453436807095338,0.11517615176151752,0.03658536585365857,0.1304761904761904,0.16901054746358612,0.11111111111111116,0.00457611843323269,-0.0036571031913835705,0.031403045502199634,0.027765140540480182,-0.00709115547354755,0.014749566907705791
15,HI,Hawaii,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",,890.0,12.0,1.442,18.28,38020.0,7.0,8.55,10.37,15.21,22.98,29.52,17790.0,21560.0,31630.0,47800.0,890.0,,,2015,HI,39-5012,,0.57,detailed,,,,,,,,,,,,-0.028366981855353912,-0.039185905224787376,-0.003361344537815114,-0.09182813816343727,0.02685284640171859,-0.011111111111111072,0.00457611843323269,-0.0036571031913835705,0.031403045502199634,0.027765140540480182,-0.00709115547354755,0.014749566907705791
15,HI,Hawaii,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",,1030.0,23.1,1.622,18.31,38080.0,5.6,9.44,11.03,15.98,23.78,29.87,19630.0,22940.0,33230.0,49470.0,1030.0,,,2016,HI,39-5012,,0.65,detailed,,,,,,,,,,,,0.0015781167806416807,0.05058488776478032,0.1034288926363125,0.06400742115027835,0.03493723849372388,0.1573033707865168,0.00457611843323269,-0.0036571031913835705,0.031403045502199634,0.027765140540480182,-0.00709115547354755,0.014749566907705791
15,HI,Hawaii,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",,930.0,21.5,1.476,16.17,33640.0,6.3,9.33,9.96,12.01,19.58,29.71,19400.0,20730.0,24990.0,40720.0,930.0,,,2017,HI,39-5012,,0.6,detailed,,,,,,,,,,,,-0.11659663865546221,-0.24796870297923568,-0.011716760061130871,-0.0963382737576286,-0.17687487366080457,-0.09708737864077666,0.00457611843323269,-0.0036571031913835705,0.031403045502199634,0.027765140540480182,-0.00709115547354755,0.014749566907705791
15,HI,Hawaii,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",,1190.0,22.3,1.848,16.49,34300.0,5.8,10.11,11.27,14.25,20.39,25.81,21030.0,23440.0,29630.0,42420.0,1190.0,,,2018,HI,39-5012,,0.71,detailed,,,,,,,,,,,,0.019619500594530326,0.18567426970788325,0.08402061855670095,0.13072841292812343,0.04174852652259342,0.27956989247311825,0.00457611843323269,-0.0036571031913835705,0.031403045502199634,0.027765140540480182,-0.00709115547354755,0.014749566907705791
15,,,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",,1500.0,24.8,2.354,17.32,36030.0,7.3,10.56,12.16,14.89,19.36,25.31,21970.0,25300.0,30970.0,40260.0,1500.0,,,2019,HI,39-5012,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.9,,,,0.05043731778425653,0.04522443469456627,0.04469805040418451,0.07935153583617738,-0.0509193776520509,0.26050420168067223,0.00457611843323269,-0.0036571031913835705,0.031403045502199634,0.027765140540480182,-0.00709115547354755,0.014749566907705791
15,,,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",,1060.0,16.2,1.846,18.37,38210.0,5.9,12.5,13.9,16.25,19.68,25.46,26010.0,28920.0,33800.0,40940.0,1060.0,,,2020,HI,39-5012,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.85,,HI,,0.06050513461004714,0.09137875363254766,0.1838871187983615,0.14308300395256923,0.016890213611524985,-0.29333333333333333,0.00457611843323269,-0.0036571031913835705,0.031403045502199634,0.027765140540480182,-0.00709115547354755,0.014749566907705791
15,,,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",,1120.0,10.4,2.037,20.85,43370.0,7.4,14.68,14.91,18.39,23.48,28.92,30530.0,31010.0,38250.0,48840.0,1120.0,,,2021,HI,39-5012,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,1.0,,HI,,0.13504318241298097,0.13165680473372787,0.17377931564782778,0.07226832641770398,0.19296531509526127,0.05660377358490565,0.00457611843323269,-0.0036571031913835705,0.031403045502199634,0.027765140540480182,-0.00709115547354755,0.014749566907705791
15,,,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",,1000.0,13.9,1.68,16.43,34170.0,8.4,10.41,12.85,12.98,19.62,27.49,21660.0,26730.0,26990.0,40810.0,1000.0,,,2022,HI,39-5012,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.83,,HI,,-0.21212819921604797,-0.29437908496732024,-0.29053390108090404,-0.13801999355046757,-0.1644144144144144,-0.1071428571428571,0.00457611843323269,-0.0036571031913835705,0.031403045502199634,0.027765140540480182,-0.00709115547354755,0.014749566907705791
15,,,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",,1050.0,10.6,1.703,20.19,41990.0,10.4,12.0,12.94,13.79,28.53,29.81,24960.0,26910.0,28690.0,59350.0,1050.0,,,2023,HI,39-5012,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.88,,HI,,0.2288557213930349,0.06298629121897004,0.1523545706371192,0.006734006734006703,0.45430041656456743,0.050000000000000044,0.00457611843323269,-0.0036571031913835705,0.031403045502199634,0.027765140540480182,-0.00709115547354755,0.014749566907705791
15,HI,Hawaii,39-5091,"Makeup Artists, Theatrical and Performance",,40.0,45.5,0.058,22.38,46560.0,15.4,15.82,17.23,19.66,22.34,23.94,32900.0,35840.0,40890.0,46460.0,40.0,,,2015,HI,39-5091,,2.59,detailed,,,,,,,,,,,,,,,,,,0.056507230118806984,-0.0019007412937092072,-0.0765969188518909,-0.011424769835652326,0.10668191970032148,0.12759888856028923
15,HI,Hawaii,39-5091,"Makeup Artists, Theatrical and Performance",,80.0,45.8,0.12,24.47,50900.0,9.9,9.94,16.07,21.15,27.55,39.93,20680.0,33430.0,43990.0,57300.0,80.0,,,2017,HI,39-5091,,4.85,detailed,,,,,,,,,,,,0.09321305841924388,0.07581315725116156,-0.37142857142857144,-0.0672433035714286,0.2333189840723202,1.0,0.056507230118806984,-0.0019007412937092072,-0.0765969188518909,-0.011424769835652326,0.10668191970032148,0.12759888856028923
15,HI,Hawaii,39-5091,"Makeup Artists, Theatrical and Performance",,,,,22.94,47720.0,22.7,10.34,11.51,17.12,31.11,39.16,21510.0,23930.0,35600.0,64700.0,,,,2018,HI,39-5091,,,detailed,,,,,,,,,,,,-0.062475442043221974,-0.1907251648101841,0.04013539651837528,-0.28417588991923426,0.12914485165794076,,0.056507230118806984,-0.0019007412937092072,-0.0765969188518909,-0.011424769835652326,0.10668191970032148,0.12759888856028923
15,,,39-5091,"Makeup Artists, Theatrical and Performance",,60.0,35.0,0.101,27.89,58010.0,18.6,11.5,16.46,19.51,36.11,55.05,23920.0,34230.0,40580.0,75110.0,60.0,,,2019,HI,39-5091,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,4.35,,,,0.21563285834031842,0.13988764044943824,0.11204091120409121,0.4304220643543668,0.1608964451313757,,0.056507230118806984,-0.0019007412937092072,-0.0765969188518909,-0.011424769835652326,0.10668191970032148,0.12759888856028923
15,HI,Hawaii,39-5092,Manicurists and pedicurists,,,,,13.74,28570.0,3.6,7.89,11.75,12.97,14.24,18.13,16400.0,24440.0,26990.0,29610.0,,,,2009,HI,39-5092,,,,,,,,,,,,,,,,,,,,,0.006792184198899376,-0.005569566670223458,0.030454034085374948,0.0015049462394092217,,-0.002251997021288754
15,HI,Hawaii,39-5092,Manicurists and Pedicurists,,,,,13.01,27070.0,4.0,9.1,10.91,12.71,14.2,18.0,18920.0,22690.0,26430.0,29530.0,,,,2010,HI,39-5092,,,,,,,,,,,,,,,-0.052502625131256586,-0.02074842534271948,0.15365853658536577,-0.07160392798690673,-0.002701789935832477,,0.006792184198899376,-0.005569566670223458,0.030454034085374948,0.0015049462394092217,,-0.002251997021288754
15,HI,Hawaii,39-5092,Manicurists and Pedicurists,,380.0,39.9,0.666,12.59,26190.0,4.0,8.82,10.54,12.55,13.95,14.87,18340.0,21930.0,26090.0,29020.0,380.0,,,2011,HI,39-5092,,1.52,,,,,,,,,,,,,-0.032508311784263055,-0.012864169504351097,-0.030655391120507414,-0.033494931687968243,-0.01727057229935658,,0.006792184198899376,-0.005569566670223458,0.030454034085374948,0.0015049462394092217,,-0.002251997021288754
15,HI,Hawaii,39-5092,Manicurists and Pedicurists,,310.0,33.9,0.53,12.2,25370.0,4.5,8.24,9.52,11.37,13.66,18.1,17140.0,19790.0,23640.0,28410.0,310.0,,,2012,HI,39-5092,,1.11,detailed,,,,,,,,,,,,-0.03130966017563952,-0.09390571100038325,-0.06543075245365326,-0.0975832193342453,-0.021019986216402442,-0.1842105263157895,0.006792184198899376,-0.005569566670223458,0.030454034085374948,0.0015049462394092217,,-0.002251997021288754
15,HI,Hawaii,39-5092,Manicurists and Pedicurists,,470.0,43.5,0.787,9.9,20590.0,10.0,7.62,8.07,8.83,11.3,14.2,15860.0,16800.0,18360.0,23500.0,470.0,,,2013,HI,39-5092,,1.46,detailed,,,,,,,,,,,,-0.18841150965707532,-0.2233502538071066,-0.07467911318553089,-0.1510864072764022,-0.17282646955297432,0.5161290322580645,0.006792184198899376,-0.005569566670223458,0.030454034085374948,0.0015049462394092217,,-0.002251997021288754
15,HI,Hawaii,39-5092,Manicurists and Pedicurists,,,,,10.55,21940.0,6.4,7.71,8.22,9.06,11.28,16.79,16050.0,17090.0,18840.0,23470.0,,,,2014,HI,39-5092,,,detailed,,,,,,,,,,,,0.0655658086449733,0.02614379084967311,0.011979823455233296,0.0172619047619047,-0.001276595744680864,,0.006792184198899376,-0.005569566670223458,0.030454034085374948,0.0015049462394092217,,-0.002251997021288754
15,HI,Hawaii,39-5092,Manicurists and Pedicurists,,520.0,40.4,0.831,11.41,23730.0,9.4,8.14,8.72,9.73,11.79,17.76,16920.0,18130.0,20230.0,24520.0,520.0,,,2015,HI,39-5092,,1.37,detailed,,,,,,,,,,,,0.08158614402917053,0.07377919320594484,0.0542056074766355,0.06085430076067877,0.044737963357477595,,0.006792184198899376,-0.005569566670223458,0.030454034085374948,0.0015049462394092217,,-0.002251997021288754
15,HI,Hawaii,39-5092,Manicurists and Pedicurists,,360.0,45.5,0.569,13.22,27500.0,6.4,9.02,10.02,11.33,14.39,21.02,18750.0,20830.0,23560.0,29930.0,360.0,,,2016,HI,39-5092,,0.88,detailed,,,,,,,,,,,,0.15887062789717654,0.16460701927829957,0.10815602836879434,0.1489244346387204,0.2206362153344208,-0.3076923076923077,0.006792184198899376,-0.005569566670223458,0.030454034085374948,0.0015049462394092217,,-0.002251997021288754
15,HI,Hawaii,39-5092,Manicurists and Pedicurists,,290.0,30.9,0.458,12.88,26780.0,4.8,9.31,9.41,10.37,12.32,22.75,19370.0,19580.0,21560.0,25630.0,290.0,,,2017,HI,39-5092,,0.63,detailed,,,,,,,,,,,,-0.026181818181818195,-0.08488964346349748,0.03306666666666658,-0.060009601536245794,-0.143668559973271,-0.19444444444444442,0.006792184198899376,-0.005569566670223458,0.030454034085374948,0.0015049462394092217,,-0.002251997021288754
15,HI,Hawaii,39-5092,Manicurists and Pedicurists,,280.0,26.4,0.442,13.63,28360.0,5.2,10.1,10.11,11.18,13.75,23.04,21020.0,21030.0,23260.0,28590.0,280.0,,,2018,HI,39-5092,,0.58,detailed,,,,,,,,,,,,0.058999253174010446,0.07884972170686466,0.08518327310273621,0.07405515832482124,0.11548966055403831,-0.03448275862068961,0.006792184198899376,-0.005569566670223458,0.030454034085374948,0.0015049462394092217,,-0.002251997021288754
15,,,39-5092,Manicurists and Pedicurists,,,,,13.71,28510.0,6.7,10.53,10.54,11.67,13.78,19.94,21910.0,21920.0,24280.0,28660.0,,,,2019,HI,39-5092,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,,,,,0.005289139633286366,0.043852106620808184,0.04234062797335869,0.042320494531621566,0.0024484085344524953,,0.006792184198899376,-0.005569566670223458,0.030454034085374948,0.0015049462394092217,,-0.002251997021288754
15,,,39-5092,Manicurists and Pedicurists,,60.0,40.1,0.118,14.91,31010.0,2.6,13.73,13.94,13.94,14.83,16.5,28560.0,28990.0,28990.0,30850.0,60.0,,,2021,HI,39-5092,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.14,,HI,,0.0876885303402315,0.19398682042833615,0.30351437699680517,0.32253649635036497,0.07641311933007677,,0.006792184198899376,-0.005569566670223458,0.030454034085374948,0.0015049462394092217,,-0.002251997021288754
